client_id,target
test_Client_10052,0.19901315942796682
test_Client_10053,0.38455564803428
test_Client_10054,0.5416134325740262
test_Client_10055,0.9214998120508661
test_Client_10056,0.3470953908861131
test_Client_10057,0.9422493431468443
test_Client_10058,0.3309247986022641
test_Client_10059,0.7137383951960927
test_Client_1006,0.9369490735627771
test_Client_10060,0.6592741325070764
test_Client_10061,0.3516217405363834
test_Client_10062,0.5072064272065568
test_Client_10063,0.1002669888864629
test_Client_10064,0.8848894638298492
test_Client_10065,0.8355969748937394
test_Client_10066,0.6764335841238951
test_Client_10067,0.4331053964067929
test_Client_10068,0.20745310398455052
test_Client_10069,0.23704565435064873
test_Client_1007,0.11464998367387513
test_Client_10070,0.5413486776050928
test_Client_10071,0.6992062455304826
test_Client_10072,0.5344808225416058
test_Client_10073,0.8914160790050314
test_Client_10074,0.4586393940604552
test_Client_10075,0.4571798215612838
test_Client_10076,0.8955066329800155
test_Client_10077,0.7808831623237189
test_Client_10078,0.3241527809249145
test_Client_10079,0.3471943013841672
test_Client_1008,0.8112326342348618
test_Client_10080,0.566799510099252
test_Client_10081,0.712049633194554
test_Client_10082,0.35950905644009934
test_Client_10083,0.6411135573973918
test_Client_10084,0.7453550470352871
test_Client_10085,0.8757277319704764
test_Client_10086,0.22440521987712336
test_Client_10087,0.15175496666859734
test_Client_10088,0.5687021649140026
test_Client_10089,0.21252658875172425
test_Client_1009,0.5996977973311189
test_Client_10090,0.25201640793741087
test_Client_10091,0.9240514861743475
test_Client_10092,0.4717961394858845
test_Client_10093,0.061235726002543234
test_Client_10094,0.37804587188564964
test_Client_10095,0.2916777215453954
test_Client_10096,0.3159961550390745
test_Client_10097,0.876667572660735
test_Client_10098,0.23056500976525962
test_Client_10099,0.23666079227151493
test_Client_101,0.23828204739863135
test_Client_1010,0.9069204087336501
test_Client_10100,0.626266904768181
test_Client_10101,0.9623128124422823
test_Client_10102,0.2530568920341921
test_Client_10103,0.9409499392894198
test_Client_10104,0.9477804603646276
test_Client_10105,0.3596441175127273
test_Client_10106,0.6000903387999632
test_Client_10107,0.2876525590996031
test_Client_10108,0.3931632435868768
test_Client_10109,0.12186057959564023
test_Client_1011,0.9631685865770434
test_Client_10110,0.8063595140797696
test_Client_10111,0.1412649099036143
test_Client_10112,0.3045652206015119
test_Client_10113,0.024626076372084693
test_Client_10114,0.2629978045788891
test_Client_10115,0.8104265798809186
test_Client_10116,0.278910895348249
test_Client_10117,0.19694610724186024
test_Client_10118,0.5671205649172305
test_Client_10119,0.9439793623872113
test_Client_1012,0.7943289735830642
test_Client_10120,0.6322571790387193
test_Client_10121,0.7648834799553785
test_Client_10122,0.49899555479662927
test_Client_10123,0.25732198503656634
test_Client_10124,0.19260461711993038
test_Client_10125,0.6795690965178601
test_Client_10126,0.6707241641322247
test_Client_10127,0.8662139021805956
test_Client_10128,0.312110968821381
test_Client_10129,0.4576970905289366
test_Client_1013,0.7987863041372784
test_Client_10130,0.9095968815625481
test_Client_10131,0.7601991174218559
test_Client_10132,0.8614522890586975
test_Client_10133,0.43126761052971174
test_Client_10134,0.539571528243653
test_Client_10135,0.8255001032852499
test_Client_10136,0.3760778361309657
test_Client_10137,0.30787379674918913
test_Client_10138,0.051273004372230147
test_Client_10139,0.7244068369740945
test_Client_1014,0.1270247492350679
test_Client_10140,0.25876882152975356
test_Client_10141,0.5813752369636885
test_Client_10142,0.8679373340995943
test_Client_10143,0.7763948532023223
test_Client_10144,0.2412233641411471
test_Client_10145,0.020034246704837777
test_Client_10146,0.06845206847412844
test_Client_10147,0.9315386426980868
test_Client_10148,0.42675419549860594
test_Client_10149,0.9161242391822264
test_Client_1015,0.5828251427798643
test_Client_10150,0.17841635479026974
test_Client_10151,0.9081392507657279
test_Client_10152,0.3203391547993706
test_Client_10153,0.15582245363923575
test_Client_10154,0.5475184289327238
test_Client_10155,0.5065915900261766
test_Client_10156,0.6641906984156233
test_Client_10157,0.06254320397379076
test_Client_10158,0.5764334919947346
test_Client_10159,0.9215686838278608
test_Client_1016,0.3403872382020523
test_Client_10160,0.9418068020760143
test_Client_10161,0.17020593653740346
test_Client_10162,0.33638825269037764
test_Client_10163,0.3663069739820698
test_Client_10164,0.7934183136741395
test_Client_10165,0.04961455818313443
test_Client_10166,0.8098787523970333
test_Client_10167,0.9054975858603799
test_Client_10168,0.05048203192572742
test_Client_10169,0.609423713713846
test_Client_1017,0.5643694730673211
test_Client_10170,0.3772230036370614
test_Client_10171,0.9880003823810775
test_Client_10172,0.7515219470186764
test_Client_10173,0.08292379779087766
test_Client_10174,0.376380571273049
test_Client_10175,0.8585667927772166
test_Client_10176,0.4526513814572961
test_Client_10177,0.5071601270890833
test_Client_10178,0.8708362998641459
test_Client_10179,0.9599725493460979
test_Client_1018,0.9768555554995214
test_Client_10180,0.858052570606122
test_Client_10181,0.7238895689637529
test_Client_10182,0.5862365973286212
test_Client_10183,0.26612032224019466
test_Client_10184,0.6287692409269631
test_Client_10185,0.02354654445781701
test_Client_10186,0.6006601501885184
test_Client_10187,0.6533937349635216
test_Client_10188,0.15396870645735017
test_Client_10189,0.59406260353786
test_Client_1019,0.60571862757551
test_Client_10190,0.21184379995230718
test_Client_10191,0.25044750433130203
test_Client_10192,0.4769765668427941
test_Client_10193,0.9764034238760851
test_Client_10194,0.19672927134043405
test_Client_10195,0.03151917727543585
test_Client_10196,0.8012122830537536
test_Client_10197,0.7600788286059585
test_Client_10198,0.45082483387478933
test_Client_10199,0.3781999866828244
test_Client_102,0.20593775202169118
test_Client_1020,0.6930039006272245
test_Client_10200,0.05005533437753151
test_Client_10201,0.6189732616124132
test_Client_10202,0.060285992246743025
test_Client_10203,0.0601561036696695
test_Client_10204,0.9250093682466298
test_Client_10205,0.7670636717621541
test_Client_10206,0.8860810939858563
test_Client_10207,0.6295385837245345
test_Client_10208,0.3664808743309279
test_Client_10209,0.1731210555799093
test_Client_1021,0.6766972595412204
test_Client_10210,0.5007357832814142
test_Client_10211,0.5760089856668875
test_Client_10212,0.7962806424583184
test_Client_10213,0.9663068099429234
test_Client_10214,0.8409144129876577
test_Client_10215,0.23284830550321522
test_Client_10216,0.053483434412274544
test_Client_10217,0.5451241785593356
test_Client_10218,0.47207484965541113
test_Client_10219,0.16487734217270167
test_Client_1022,0.3226339687192572
test_Client_10220,0.7014450176902187
test_Client_10221,0.8414152715412699
test_Client_10222,0.7353455543533721
test_Client_10223,0.04375664427020198
test_Client_10224,0.20393198301246285
test_Client_10225,0.5507780793245473
test_Client_10226,0.9898322976370821
test_Client_10227,0.5053177094321879
test_Client_10228,0.7443785026949196
test_Client_10229,0.5886905199575252
test_Client_1023,0.2297946422007462
test_Client_10230,0.6234304088700512
test_Client_10231,0.745560235689182
test_Client_10232,0.6528398177100937
test_Client_10233,0.6103669769040582
test_Client_10234,0.44353990163898704
test_Client_10235,0.17317591996692094
test_Client_10236,0.145914149924932
test_Client_10237,0.9110355084843997
test_Client_10238,0.23876135716229663
test_Client_10239,0.8684450059880879
test_Client_1024,0.3105147235076514
test_Client_10240,0.9039298734752866
test_Client_10241,0.25609516918973985
test_Client_10242,0.42082549061409125
test_Client_10243,0.5767469003189626
test_Client_10244,0.1127035519726447
test_Client_10245,0.8551713161543085
test_Client_10246,0.5860775528054183
test_Client_10247,0.15574896577653652
test_Client_10248,0.4255970978326533
test_Client_10249,0.8821849352692925
test_Client_1025,0.13646912849045356
test_Client_10250,0.8317599392458643
test_Client_10251,0.4502553358914868
test_Client_10252,0.9897087294937499
test_Client_10253,0.11873683803477852
test_Client_10254,0.2571147438396345
test_Client_10255,0.0616952446011636
test_Client_10256,0.5764871286506446
test_Client_10257,0.7628187400237876
test_Client_10258,0.7077979033704034
test_Client_10259,0.32977797821810984
test_Client_1026,0.05502350808136891
test_Client_10260,0.20824620497681767
test_Client_10261,0.8165912297390225
test_Client_10262,0.22321927428969446
test_Client_10263,0.6079271555550675
test_Client_10264,0.8702103659075691
test_Client_10265,0.5883132552664173
test_Client_10266,0.3010947280568613
test_Client_10267,0.8947613873874362
test_Client_10268,0.5929512644055296
test_Client_10269,0.4317564098672888
test_Client_1027,0.46353636200630444
test_Client_10270,0.0429002592944715
test_Client_10271,0.4487267457317662
test_Client_10272,0.6804704429954017
test_Client_10273,0.7992540791737544
test_Client_10274,0.493897340348439
test_Client_10275,0.8255184086263248
test_Client_10276,0.9441796326248084
test_Client_10277,0.8456549818015888
test_Client_10278,0.6204617970562912
test_Client_10279,0.1463929208725374
test_Client_1028,0.7630896410899157
test_Client_10280,0.4501992075611321
test_Client_10281,0.09105183269526362
test_Client_10282,0.04588372412385333
test_Client_10283,0.11230338686392638
test_Client_10284,0.9080830367842927
test_Client_10285,0.2678851939401249
test_Client_10286,0.8617786184782937
test_Client_10287,0.4392799962855667
test_Client_10288,0.4624629815910579
test_Client_10289,0.4690159681618522
test_Client_1029,0.18961540940470556
test_Client_10290,0.9256363548097842
test_Client_10291,0.09297935559105319
test_Client_10292,0.05717976484865839
test_Client_10293,0.90181632068943
test_Client_10294,0.6936509220981121
test_Client_10295,0.27158270443318455
test_Client_10296,0.061782977199987044
test_Client_10297,0.1669658482582056
test_Client_10298,0.4165337291992913
test_Client_10299,0.751013046164
test_Client_103,0.1554849488799973
test_Client_1030,0.38105595726642727
test_Client_10300,0.018186947579664436
test_Client_10301,0.03676287510136711
test_Client_10302,0.635476645905064
test_Client_10303,0.6676283970214175
test_Client_10304,0.8034306535907387
test_Client_10305,0.825899646394234
test_Client_10306,0.39862932677945806
test_Client_10307,0.8631559942665852
test_Client_10308,0.8795386863616479
test_Client_10309,0.11690922687375349
test_Client_1031,0.10053849959214378
test_Client_10310,0.10530380807868744
test_Client_10311,0.4920187201470466
test_Client_10312,0.7509604209544953
test_Client_10313,0.7291390522315956
test_Client_10314,0.10922532565563536
test_Client_10315,0.4185279693046978
test_Client_10316,0.21159970741267287
test_Client_10317,0.1939512194336087
test_Client_10318,0.8446090197697133
test_Client_10319,0.07014706283561578
test_Client_1032,0.2534843683457745
test_Client_10320,0.8185705930490749
test_Client_10321,0.7707188541116421
test_Client_10322,0.7176205817877834
test_Client_10323,0.2532855960968996
test_Client_10324,0.2198263036963728
test_Client_10325,0.05768383503226904
test_Client_10326,0.23048225587583326
test_Client_10327,0.9479901489955558
test_Client_10328,0.740162858672999
test_Client_10329,0.23613383864389959
test_Client_1033,0.5181115579263792
test_Client_10330,0.47776695071629083
test_Client_10331,0.6079345642436105
test_Client_10332,0.9696860432525787
test_Client_10333,0.1399387427248575
test_Client_10334,0.0857963746647874
test_Client_10335,0.4204900517603395
test_Client_10336,0.11356882405157176
test_Client_10337,0.21353285124248045
test_Client_10338,0.6218548896329681
test_Client_10339,0.07331209680404771
test_Client_1034,0.058228136398366104
test_Client_10340,0.9622662528442606
test_Client_10341,0.2920504945364407
test_Client_10342,0.09089645665930679
test_Client_10343,0.8101577804161404
test_Client_10344,0.20199640982803946
test_Client_10345,0.1223645813390708
test_Client_10346,0.9880811867093428
test_Client_10347,0.35406621025722196
test_Client_10348,0.8812248548957915
test_Client_10349,0.4852614299764897
test_Client_1035,0.8746054928353802
test_Client_10350,0.9533348947563224
test_Client_10351,0.0021751040444386582
test_Client_10352,0.39545555967641977
test_Client_10353,0.06423322490224914
test_Client_10354,0.018283787298775334
test_Client_10355,0.8840663477285676
test_Client_10356,0.9681697074692056
test_Client_10357,0.5854293704100483
test_Client_10358,0.2501898656821617
test_Client_10359,0.7996047321862824
test_Client_1036,0.07379562675310358
test_Client_10360,0.3522261328610141
test_Client_10361,0.4921738704771399
test_Client_10362,0.48847441153736837
test_Client_10363,0.8745997657586367
test_Client_10364,0.9246796976489718
test_Client_10365,0.6787906905529557
test_Client_10366,0.8583525456977436
test_Client_10367,0.4310120940425718
test_Client_10368,0.07535313258313558
test_Client_10369,0.1197681884108982
test_Client_1037,0.4098762432230497
test_Client_10370,0.09696019408669554
test_Client_10371,0.37258065074512003
test_Client_10372,0.6793289825763207
test_Client_10373,0.48759765646906283
test_Client_10374,0.2706620088393834
test_Client_10375,0.633927700123342
test_Client_10376,0.172145640729363
test_Client_10377,0.6704753653507612
test_Client_10378,0.4574982745365258
test_Client_10379,0.8884461105483156
test_Client_1038,0.2311035766793399
test_Client_10380,0.10409389578850103
test_Client_10381,0.774730936913693
test_Client_10382,0.555960634088102
test_Client_10383,0.7229913768659431
test_Client_10384,0.25833667731320287
test_Client_10385,0.159277809638949
test_Client_10386,0.47754998280641947
test_Client_10387,0.5205729219434592
test_Client_10388,0.8981075933099673
test_Client_10389,0.52714469747537
test_Client_1039,0.787673439657722
test_Client_10390,0.6658894408805561
test_Client_10391,0.12794188828552921
test_Client_10392,0.9062135683700911
test_Client_10393,0.2874037037256799
test_Client_10394,0.8592560949556064
test_Client_10395,0.25534765619722055
test_Client_10396,0.7882344743825571
test_Client_10397,0.2739419858311979
test_Client_10398,0.7455979548571098
test_Client_10399,0.8622393424838009
test_Client_104,0.6292334558858179
test_Client_1040,0.6380668167548592
test_Client_10400,0.9288481284783696
test_Client_10401,0.2748507990124833
test_Client_10402,0.21032618877078713
test_Client_10403,0.7370364426704401
test_Client_10404,0.7673198297036875
test_Client_10405,0.7706351879368587
test_Client_10406,0.020208105092841877
test_Client_10407,0.01575308447333279
test_Client_10408,0.12490309005582334
test_Client_10409,0.5397638108617417
test_Client_1041,0.11805989887518742
test_Client_10410,0.006076606225431158
test_Client_10411,0.6235124681318425
test_Client_10412,0.48380907463297196
test_Client_10413,0.8721460595037578
test_Client_10414,0.8824149032170338
test_Client_10415,0.058940021422189126
test_Client_10416,0.48837149084850984
test_Client_10417,0.23210891223479801
test_Client_10418,0.553208706126359
test_Client_10419,0.4909133460983147
test_Client_1042,0.44725653876700633
test_Client_10420,0.04000143601871842
test_Client_10421,0.5537028968386578
test_Client_10422,0.13287857521843427
test_Client_10423,0.6072075020176049
test_Client_10424,0.6949915199992109
test_Client_10425,0.5676503286838874
test_Client_10426,0.8322682798321899
test_Client_10427,0.9470204161997081
test_Client_10428,0.8656517070553731
test_Client_10429,0.0678174506331467
test_Client_1043,0.9899724629771847
test_Client_10430,0.10586553259665554
test_Client_10431,0.5496311508363577
test_Client_10432,0.8990714264247415
test_Client_10433,0.391164383741727
test_Client_10434,0.34988016651438136
test_Client_10435,0.5320952502953603
test_Client_10436,0.6375834614070686
test_Client_10437,0.1141713602981489
test_Client_10438,0.18334505642840293
test_Client_10439,0.4493759070972809
test_Client_1044,0.7223213765013804
test_Client_10440,0.4213711899947541
test_Client_10441,0.8176391234314981
test_Client_10442,0.5873678259236415
test_Client_10443,0.3596651809915439
test_Client_10444,0.8493569863125494
test_Client_10445,0.16520091823033134
test_Client_10446,0.12837514005574424
test_Client_10447,0.5415762227963405
test_Client_10448,0.09613457946149007
test_Client_10449,0.6145955313732733
test_Client_1045,0.6470712673822556
test_Client_10450,0.5462845860805267
test_Client_10451,0.9628195066142042
test_Client_10452,0.34071335946182746
test_Client_10453,0.4856762604209526
test_Client_10454,0.32430195172064713
test_Client_10455,0.3415311084057794
test_Client_10456,0.21440985373008925
test_Client_10457,0.16136318536478134
test_Client_10458,0.8232333946500523
test_Client_10459,0.6232109598109492
test_Client_1046,0.12344259964779358
test_Client_10460,0.03358769068552758
test_Client_10461,0.9740117118009914
test_Client_10462,0.6613128657767436
test_Client_10463,0.8177206505563096
test_Client_10464,0.49841212379218336
test_Client_10465,0.6388411742970794
test_Client_10466,0.8010459820408239
test_Client_10467,0.4091093815595095
test_Client_10468,0.31070311360652936
test_Client_10469,0.6155744000128346
test_Client_1047,0.9729091943508278
test_Client_10470,0.38739450134239084
test_Client_10471,0.7993424135382166
test_Client_10472,0.4550235635622333
test_Client_10473,0.10796162922608343
test_Client_10474,0.7091951207128825
test_Client_10475,0.6743227632176702
test_Client_10476,0.9247595240369544
test_Client_10477,0.4163145194945247
test_Client_10478,0.9832075329899523
test_Client_10479,0.09307667721581692
test_Client_1048,0.7415559340673865
test_Client_10480,0.47586672471988367
test_Client_10481,0.840318219455943
test_Client_10482,0.25595507414242213
test_Client_10483,0.058914449594632545
test_Client_10484,0.3291636928591525
test_Client_10485,0.23134136997694743
test_Client_10486,0.517588208814317
test_Client_10487,0.8305369828269635
test_Client_10488,0.08960047110884284
test_Client_10489,0.5257279519570153
test_Client_1049,0.4736721189982043
test_Client_10490,0.6235644962331045
test_Client_10491,0.38556231739142344
test_Client_10492,0.21373934917589654
test_Client_10493,0.614408010945028
test_Client_10494,0.04367216584900424
test_Client_10495,0.38792277769860417
test_Client_10496,0.4536853968226253
test_Client_10497,0.7900819105061838
test_Client_10498,0.35282058797622273
test_Client_10499,0.3117030152746485
test_Client_105,0.4472362211029349
test_Client_1050,0.9777337394178608
test_Client_10500,0.45976589708760107
test_Client_10501,0.4994898479877976
test_Client_10502,0.13607740223890408
test_Client_10503,0.20481883910994414
test_Client_10504,0.585267965202978
test_Client_10505,0.8276691655787694
test_Client_10506,0.9808434959840665
test_Client_10507,0.884035720391031
test_Client_10508,0.5007367356393829
test_Client_10509,0.2969519707829601
test_Client_1051,0.2501797701715155
test_Client_10510,0.5589210787769489
test_Client_10511,0.7909233704029512
test_Client_10512,0.2977094235953983
test_Client_10513,0.7248201704208326
test_Client_10514,0.7853556401196325
test_Client_10515,0.7647237223677976
test_Client_10516,0.0689582720553199
test_Client_10517,0.985069571486523
test_Client_10518,0.7621184405406934
test_Client_10519,0.7554225507332901
test_Client_1052,0.7429913416928634
test_Client_10520,0.2828151963230051
test_Client_10521,0.5585734173378901
test_Client_10522,0.9844384970579176
test_Client_10523,0.050312606877945365
test_Client_10524,0.8092427725886856
test_Client_10525,0.6201363762584245
test_Client_10526,0.44484200503080373
test_Client_10527,0.420358042197863
test_Client_10528,0.747827626927485
test_Client_10529,0.2286291932303003
test_Client_1053,0.5397042668164831
test_Client_10530,0.5178530442914532
test_Client_10531,0.5006620979548323
test_Client_10532,0.63225191499978
test_Client_10533,0.8678427034795442
test_Client_10534,0.30726971646458157
test_Client_10535,0.020595098442136583
test_Client_10536,0.884680832380974
test_Client_10537,0.6029652092991487
test_Client_10538,0.02214450316046257
test_Client_10539,0.2900006166541753
test_Client_1054,0.469666721663917
test_Client_10540,0.7411950481398787
test_Client_10541,0.6178201361461082
test_Client_10542,0.6920134470278607
test_Client_10543,0.8748008782700883
test_Client_10544,0.5874635222663314
test_Client_10545,0.28716487659374323
test_Client_10546,0.8966167309065418
test_Client_10547,0.7528110247539112
test_Client_10548,0.5993911730953164
test_Client_10549,0.5349721993224861
test_Client_1055,0.45071104315301336
test_Client_10550,0.2502804791100611
test_Client_10551,0.5583790371450545
test_Client_10552,0.7234543059040339
test_Client_10553,0.8987613332238813
test_Client_10554,0.8287637904347303
test_Client_10555,0.3384271205138919
test_Client_10556,0.06895456985093817
test_Client_10557,0.020301710839728204
test_Client_10558,0.1185921330313423
test_Client_10559,0.06126471956134494
test_Client_1056,0.47029705485148965
test_Client_10560,0.133153683218179
test_Client_10561,0.6773872116500484
test_Client_10562,0.0915703937640483
test_Client_10563,0.6979526528057722
test_Client_10564,0.9326105963471448
test_Client_10565,0.030683970564260643
test_Client_10566,0.5101762693510234
test_Client_10567,0.11495451495579156
test_Client_10568,0.6995417000184142
test_Client_10569,0.5237459749813491
test_Client_1057,0.2344396658033121
test_Client_10570,0.5959376428803735
test_Client_10571,0.2813939756856908
test_Client_10572,0.21841025972561878
test_Client_10573,0.1197101150431914
test_Client_10574,0.3023594115577126
test_Client_10575,0.8774754425503052
test_Client_10576,0.4230201070844072
test_Client_10577,0.1812465750152361
test_Client_10578,0.20076171422761313
test_Client_10579,0.02568060760673785
test_Client_1058,0.7443048563506953
test_Client_10580,0.39997271793112343
test_Client_10581,0.508230255558701
test_Client_10582,0.019805037476633425
test_Client_10583,0.7319918499821803
test_Client_10584,0.7646128082070595
test_Client_10585,0.13199154428910642
test_Client_10586,0.21290536460434428
test_Client_10587,0.6895982459222749
test_Client_10588,0.49717208693391024
test_Client_10589,0.938028912414401
test_Client_1059,0.36688540577403084
test_Client_10590,0.7742002539809312
test_Client_10591,0.9922051902006873
test_Client_10592,0.17578232329492105
test_Client_10593,0.738971968714755
test_Client_10594,0.6032452094724888
test_Client_10595,0.13213539337253488
test_Client_10596,0.008684481833188595
test_Client_10597,0.11616793972146533
test_Client_10598,0.13588566529228463
test_Client_10599,0.8328486195162343
test_Client_106,0.27298505567617315
test_Client_1060,0.2081194421228716
test_Client_10600,0.4936735870620219
test_Client_10601,0.638653651502922
test_Client_10602,0.6513965349109728
test_Client_10603,0.39798275562364505
test_Client_10604,0.2892909795126306
test_Client_10605,0.6339875254481738
test_Client_10606,0.6993265104674055
test_Client_10607,0.2982697319608677
test_Client_10608,0.30425910266657463
test_Client_10609,0.49250631355164565
test_Client_1061,0.7046944778700485
test_Client_10610,0.560081036737406
test_Client_10611,0.9211997133400824
test_Client_10612,0.6369605524623572
test_Client_10613,0.4251430721943342
test_Client_10614,0.08387738742514239
test_Client_10615,0.7608006889633582
test_Client_10616,0.852558692314019
test_Client_10617,0.4281303059914964
test_Client_10618,0.4484794180983719
test_Client_10619,0.2568829872897105
test_Client_1062,0.9106556596102136
test_Client_10620,0.5151438622495579
test_Client_10621,0.14314120849501988
test_Client_10622,0.9975541002368367
test_Client_10623,0.0022653401499126424
test_Client_10624,0.5377367611066882
test_Client_10625,0.7138013121648256
test_Client_10626,0.7109568415801256
test_Client_10627,0.4265097189479369
test_Client_10628,0.36720623195033764
test_Client_10629,0.6001792845410663
test_Client_1063,0.6043439923508392
test_Client_10630,0.5220977508048994
test_Client_10631,0.15251755946000745
test_Client_10632,0.2407787793556978
test_Client_10633,0.15521780800321805
test_Client_10634,0.9905950570057926
test_Client_10635,0.01985642252825781
test_Client_10636,0.5144786445317311
test_Client_10637,0.9748402802820157
test_Client_10638,0.3351172101300729
test_Client_10639,0.35639297129665726
test_Client_1064,0.16885735076189523
test_Client_10640,0.7786572955058805
test_Client_10641,0.8251995754141456
test_Client_10642,0.3889018312457697
test_Client_10643,0.8288466345870315
test_Client_10644,0.9135295704190853
test_Client_10645,0.2758113690306142
test_Client_10646,0.5703568977111518
test_Client_10647,0.8070497470450726
test_Client_10648,0.7092544079971667
test_Client_10649,0.39484809778947383
test_Client_1065,0.16150077630023807
test_Client_10650,0.8034309767062803
test_Client_10651,0.9087751402242675
test_Client_10652,0.6371053793919936
test_Client_10653,0.907722779821066
test_Client_10654,0.35446937360371555
test_Client_10655,0.0829065980711039
test_Client_10656,0.34530841539984725
test_Client_10657,0.9859100673299718
test_Client_10658,0.7802655412674864
test_Client_10659,0.609402843152345
test_Client_1066,0.10560878893545955
test_Client_10660,0.27965171117219567
test_Client_10661,0.7485166129490027
test_Client_10662,0.8913142130526424
test_Client_10663,0.7976347720698308
test_Client_10664,0.8227777372319413
test_Client_10665,0.6962052123127443
test_Client_10666,0.31170776499121533
test_Client_10667,0.17776645405574432
test_Client_10668,0.872116395998315
test_Client_10669,0.5970296403862166
test_Client_1067,0.32208136548317956
test_Client_10670,0.24941456547446195
test_Client_10671,0.6680654380661011
test_Client_10672,0.7527842433198598
test_Client_10673,0.03391006241238659
test_Client_10674,0.4203111105505476
test_Client_10675,0.5540636713169883
test_Client_10676,0.9914264644657428
test_Client_10677,0.4685852318120004
test_Client_10678,0.8112426502866361
test_Client_10679,0.42454360855433193
test_Client_1068,0.6163520903586704
test_Client_10680,0.3255851428467501
test_Client_10681,0.297631191648028
test_Client_10682,0.6970298999883575
test_Client_10683,0.8624566940401754
test_Client_10684,0.6972331246707987
test_Client_10685,0.16973258330621543
test_Client_10686,0.45228629263981557
test_Client_10687,0.9698709596476665
test_Client_10688,0.8334475631119749
test_Client_10689,0.3267414004058009
test_Client_1069,0.9256968906934471
test_Client_10690,0.8196384641790431
test_Client_10691,0.2197984497056663
test_Client_10692,0.6097127658345503
test_Client_10693,0.8516020735601276
test_Client_10694,0.10467280724719774
test_Client_10695,0.3646924016988037
test_Client_10696,0.4097702297998227
test_Client_10697,0.5736242464413812
test_Client_10698,0.9454296484806147
test_Client_10699,0.5022067611885568
test_Client_107,0.8194933014469015
test_Client_1070,0.38455319977406444
test_Client_10700,0.7501062451997785
test_Client_10701,0.5554717523805374
test_Client_10702,0.5987202712538676
test_Client_10703,0.8741209962917519
test_Client_10704,0.7673551204249398
test_Client_10705,0.7740734777810284
test_Client_10706,0.6987628670646738
test_Client_10707,0.6095128522566837
test_Client_10708,0.7980827344771669
test_Client_10709,0.8854809196543157
test_Client_1071,0.05492125384065394
test_Client_10710,0.026953957598584433
test_Client_10711,0.8714412653933015
test_Client_10712,0.232411594809667
test_Client_10713,0.05980147069556807
test_Client_10714,0.4160452946085078
test_Client_10715,0.4587219552984557
test_Client_10716,0.15448967893244803
test_Client_10717,0.3491314874753315
test_Client_10718,0.7320695308543821
test_Client_10719,0.13849514315486322
test_Client_1072,0.7092822917839091
test_Client_10720,0.784933708947857
test_Client_10721,0.39963749215361377
test_Client_10722,0.4779849763562042
test_Client_10723,0.519655653214022
test_Client_10724,0.7953177143655742
test_Client_10725,0.329559607508887
test_Client_10726,0.24932318877856663
test_Client_10727,0.8193037134826086
test_Client_10728,0.03652498314393615
test_Client_10729,0.6550295566843614
test_Client_1073,0.400252167160001
test_Client_10730,0.3598332220344588
test_Client_10731,0.7001244480156095
test_Client_10732,0.7476366740176678
test_Client_10733,0.07315211329445903
test_Client_10734,0.13612250178907548
test_Client_10735,0.799568371770173
test_Client_10736,0.6698476303467946
test_Client_10737,0.6461620542364089
test_Client_10738,0.5362354508840063
test_Client_10739,0.1802506562656908
test_Client_1074,0.40835367631486785
test_Client_10740,0.6411504062588801
